filename,Nose_x,Nose_y,Nose_z,Left Eye Inner_x,Left Eye Inner_y,Left Eye Inner_z,Left Eye_x,Left Eye_y,Left Eye_z,Left Eye Outer_x,Left Eye Outer_y,Left Eye Outer_z,Right Eye Inner_x,Right Eye Inner_y,Right Eye Inner_z,Right Eye_x,Right Eye_y,Right Eye_z,Right Eye Outer_x,Right Eye Outer_y,Right Eye Outer_z,Left Ear_x,Left Ear_y,Left Ear_z,Right Ear_x,Right Ear_y,Right Ear_z,Mouth Left_x,Mouth Left_y,Mouth Left_z,Mouth Right_x,Mouth Right_y,Mouth Right_z,Left Shoulder_x,Left Shoulder_y,Left Shoulder_z,Right Shoulder_x,Right Shoulder_y,Right Shoulder_z,Left Elbow_x,Left Elbow_y,Left Elbow_z,Right Elbow_x,Right Elbow_y,Right Elbow_z,Left Wrist_x,Left Wrist_y,Left Wrist_z,Right Wrist_x,Right Wrist_y,Right Wrist_z,Left Pinky_x,Left Pinky_y,Left Pinky_z,Right Pinky_x,Right Pinky_y,Right Pinky_z,Left Index_x,Left Index_y,Left Index_z,Right Index_x,Right Index_y,Right Index_z,Left Thumb_x,Left Thumb_y,Left Thumb_z,Right Thumb_x,Right Thumb_y,Right Thumb_z,Left Hip_x,Left Hip_y,Left Hip_z,Right Hip_x,Right Hip_y,Right Hip_z,Left Knee_x,Left Knee_y,Left Knee_z,Right Knee_x,Right Knee_y,Right Knee_z,Left Ankle_x,Left Ankle_y,Left Ankle_z,Right Ankle_x,Right Ankle_y,Right Ankle_z,Left Heel_x,Left Heel_y,Left Heel_z,Right Heel_x,Right Heel_y,Right Heel_z,Left Foot Index_x,Left Foot Index_y,Left Foot Index_z,Right Foot Index_x,Right Foot Index_y,Right Foot Index_z
neg,0.041623927652835846,-0.5967756509780884,-0.21825426816940308,0.05059915781021118,-0.6373436450958252,-0.2094310075044632,0.051030293107032776,-0.6376975774765015,-0.20891709625720978,0.0507068932056427,-0.6381751298904419,-0.20914281904697418,0.017731161788105965,-0.6355019211769104,-0.20870809257030487,0.018044183030724525,-0.6362972259521484,-0.20971933007240295,0.017752783372998238,-0.6374880075454712,-0.20884574949741364,0.09630033373832703,-0.6482205986976624,-0.09899833053350449,-0.0554635226726532,-0.6427160501480103,-0.10922300070524216,0.06084141135215759,-0.5819488763809204,-0.1747705340385437,0.016646090894937515,-0.5771112442016602,-0.17668233811855316,0.18181422352790833,-0.4758254289627075,-0.017029311507940292,-0.14397111535072327,-0.4780082702636719,-0.03604510426521301,0.21591927111148834,-0.2629912495613098,-0.10725615918636322,-0.19464032351970673,-0.2541150450706482,-0.11647069454193115,0.16152366995811462,-0.3861177861690521,-0.27609875798225403,-0.12453784793615341,-0.35726290941238403,-0.3036254048347473,0.1319984644651413,-0.4069630205631256,-0.2984977662563324,-0.09052033722400665,-0.37155383825302124,-0.333866685628891,0.13936080038547516,-0.4357161819934845,-0.2973610460758209,-0.09795080125331879,-0.41326308250427246,-0.32340970635414124,0.1561504602432251,-0.40407806634902954,-0.2742103040218353,-0.11343801766633987,-0.3784790635108948,-0.30316102504730225,0.11196575313806534,0.002404706086963415,0.01200946606695652,-0.11200937628746033,-0.0031266026198863983,-0.011324101127684116,0.0558418445289135,0.42658907175064087,0.01629435457289219,-0.0693703293800354,0.3980810344219208,0.01702946238219738,0.05287981778383255,0.735358476638794,0.22045688331127167,-0.009125236421823502,0.7180374264717102,0.1916533261537552,0.057371947914361954,0.7776919007301331,0.23297491669654846,-0.0029270686209201813,0.7607902884483337,0.20213137567043304,0.08212827146053314,0.8579885959625244,0.12109603732824326,-0.007357072085142136,0.8424890041351318,0.07759175449609756
neg,0.03762161731719971,-0.6082302331924438,-0.20871520042419434,0.04586905241012573,-0.6484670639038086,-0.1991608440876007,0.046326205134391785,-0.6488575339317322,-0.19863227009773254,0.04597664624452591,-0.6493319272994995,-0.1988469958305359,0.01307627372443676,-0.64619380235672,-0.19815808534622192,0.013380670920014381,-0.6469944715499878,-0.19915078580379486,0.013098154217004776,-0.6482140421867371,-0.1982780396938324,0.0918443351984024,-0.6571481823921204,-0.0894060954451561,-0.05944550782442093,-0.6500997543334961,-0.09874823689460754,0.05735212564468384,-0.5925394296646118,-0.16603337228298187,0.01325312815606594,-0.5871764421463013,-0.16763561964035034,0.17758263647556305,-0.48023176193237305,-0.01063623372465372,-0.1457531601190567,-0.48178067803382874,-0.025707757100462914,0.20942804217338562,-0.2636895179748535,-0.09837917983531952,-0.20137113332748413,-0.25714436173439026,-0.10494434833526611,0.16233210265636444,-0.38702312111854553,-0.26896393299102783,-0.12601858377456665,-0.35357892513275146,-0.29854685068130493,0.1340552717447281,-0.4077145755290985,-0.2920816242694855,-0.09054698050022125,-0.3650453984737396,-0.3290019929409027,0.14250005781650543,-0.43638381361961365,-0.291660875082016,-0.09543497860431671,-0.40758442878723145,-0.3192828893661499,0.15786302089691162,-0.40490153431892395,-0.26734957098960876,-0.11354710161685944,-0.37485313415527344,-0.2983708381652832,0.11255379021167755,0.001450437237508595,0.01090091373771429,-0.11256711184978485,-0.002171090804040432,-0.010100719518959522,0.056906796991825104,0.42528876662254333,0.02181164175271988,-0.0704846978187561,0.39819788932800293,0.021702738478779793,0.05723324045538902,0.7301086783409119,0.2331504076719284,-0.005910838022828102,0.7152436375617981,0.19649876654148102,0.06200158968567848,0.7721124887466431,0.24647948145866394,0.0007238350808620453,0.7575419545173645,0.20700356364250183,0.08651621639728546,0.8532223105430603,0.13379037380218506,-0.008210157975554466,0.8383849859237671,0.08266941457986832
neg,0.04149357229471207,-0.5979971885681152,-0.2285017967224121,0.05078005790710449,-0.6384033560752869,-0.2201225757598877,0.051230043172836304,-0.638825535774231,-0.21958842873573303,0.05090498551726341,-0.6392802596092224,-0.21979546546936035,0.01807704009115696,-0.6370924115180969,-0.21997246146202087,0.018367012962698936,-0.6378479599952698,-0.22098787128925323,0.01810755580663681,-0.6390758156776428,-0.22006428241729736,0.09448758512735367,-0.6506283283233643,-0.1090727299451828,-0.05657767504453659,-0.647476315498352,-0.12230276316404343,0.059505343437194824,-0.5838107466697693,-0.18449079990386963,0.015456272289156914,-0.5795942544937134,-0.1872899830341339,0.17710261046886444,-0.48055925965309143,-0.027748139575123787,-0.14854982495307922,-0.4826241135597229,-0.04556604474782944,0.21044869720935822,-0.2645427882671356,-0.11317469924688339,-0.19541330635547638,-0.2540707290172577,-0.12634801864624023,0.1630614697933197,-0.377697229385376,-0.286470502614975,-0.118885338306427,-0.3522866666316986,-0.3218580484390259,0.13453233242034912,-0.3959618806838989,-0.3097821772098541,-0.0837012231349945,-0.3650939166545868,-0.3529382050037384,0.14230069518089294,-0.424207866191864,-0.31116968393325806,-0.0905521810054779,-0.40742138028144836,-0.3430752754211426,0.15816128253936768,-0.39512819051742554,-0.28536802530288696,-0.10720697790384293,-0.37377119064331055,-0.3215828239917755,0.11294654756784439,0.0018401375273242593,0.009597833268344402,-0.11295109987258911,-0.0025685573928058147,-0.00884635467082262,0.053520772606134415,0.4251050353050232,0.022245530039072037,-0.07163696736097336,0.39914682507514954,0.024699706584215164,0.05409341678023338,0.731476902961731,0.23121288418769836,-0.010810126550495625,0.7168969511985779,0.1976601481437683,0.05830146372318268,0.7737017273902893,0.24444815516471863,-0.004853889346122742,0.7592141032218933,0.2080797553062439,0.07841523736715317,0.8582229018211365,0.13310867547988892,-0.017326373606920242,0.843312680721283,0.08513487130403519
neg,0.0330905057489872,-0.6136247515678406,-0.2366548627614975,0.04225488007068634,-0.6533511281013489,-0.2266547828912735,0.042723290622234344,-0.6537761092185974,-0.2261231243610382,0.04241395741701126,-0.6542373895645142,-0.22636254131793976,0.009453638456761837,-0.6520430445671082,-0.2262454479932785,0.009757209569215775,-0.6527948379516602,-0.22726917266845703,0.009504657238721848,-0.6540168523788452,-0.22634051740169525,0.08724193274974823,-0.6577081680297852,-0.1153765395283699,-0.06430225074291229,-0.6546415686607361,-0.1272798329591751,0.05167420953512192,-0.5961173176765442,-0.19344937801361084,0.007487853057682514,-0.5920227766036987,-0.19586072862148285,0.17063964903354645,-0.47855186462402344,-0.03356258198618889,-0.15365616977214813,-0.48117247223854065,-0.05615837499499321,0.2030501365661621,-0.26533043384552,-0.12049372494220734,-0.19992995262145996,-0.2540312707424164,-0.13947740197181702,0.15706929564476013,-0.3790035843849182,-0.2967592477798462,-0.11842866986989975,-0.35380128026008606,-0.33313265442848206,0.12850238382816315,-0.3977220356464386,-0.32043662667274475,-0.08149296045303345,-0.366865336894989,-0.3646148145198822,0.1372361183166504,-0.42594608664512634,-0.32105404138565063,-0.0885038822889328,-0.41061776876449585,-0.35504236817359924,0.15233290195465088,-0.39659833908081055,-0.295754998922348,-0.10664080828428268,-0.37602269649505615,-0.33310651779174805,0.11256725341081619,0.0015288293361663818,0.012764278799295425,-0.11257965862751007,-0.0022697942331433296,-0.012012425810098648,0.05459677428007126,0.4246976375579834,0.02854386530816555,-0.07506747543811798,0.3999471366405487,0.02475227788090706,0.05030394345521927,0.7296268939971924,0.23571069538593292,-0.015268927440047264,0.7189499139785767,0.19685210287570953,0.05484697222709656,0.7716581225395203,0.24834804236888885,-0.00945550762116909,0.7614073753356934,0.20688733458518982,0.08499141037464142,0.8529667258262634,0.1388413906097412,-0.01849856600165367,0.8443195223808289,0.08483819663524628
neg,0.03727535903453827,-0.6096774935722351,-0.26294225454330444,0.04532080888748169,-0.6494249105453491,-0.2536931037902832,0.0458173006772995,-0.6498883962631226,-0.2531531751155853,0.045502617955207825,-0.650332510471344,-0.2534012198448181,0.012665181420743465,-0.6478314399719238,-0.2532740533351898,0.012962902896106243,-0.6485669016838074,-0.2543504536151886,0.012720609083771706,-0.6498218774795532,-0.25340861082077026,0.08995398879051208,-0.6538349986076355,-0.14269807934761047,-0.060907259583473206,-0.64947110414505,-0.15449583530426025,0.05630956590175629,-0.5923342108726501,-0.21957948803901672,0.012160221114754677,-0.5877779126167297,-0.22193464636802673,0.17738202214241028,-0.4761583209037781,-0.05779235437512398,-0.1502908617258072,-0.4791826009750366,-0.08030706644058228,0.21017184853553772,-0.2612701654434204,-0.148666113615036,-0.20431427657604218,-0.2512478530406952,-0.16750513017177582,0.15857094526290894,-0.37432968616485596,-0.33506491780281067,-0.11774265766143799,-0.3429226875305176,-0.3721607029438019,0.12826623022556305,-0.39480552077293396,-0.36007124185562134,-0.07867451012134552,-0.3550131916999817,-0.4055173397064209,0.13732919096946716,-0.42339932918548584,-0.36045747995376587,-0.08378621935844421,-0.399472177028656,-0.3949953317642212,0.15357454121112823,-0.39232945442199707,-0.3340735137462616,-0.10483986884355545,-0.36532601714134216,-0.37183985114097595,0.1139385774731636,0.001759820617735386,0.011356496252119541,-0.11395609378814697,-0.002557317493483424,-0.010575084015727043,0.05767820030450821,0.42286503314971924,0.02644910104572773,-0.07400895655155182,0.4006690979003906,0.028620915487408638,0.0552685409784317,0.7255306243896484,0.2427157610654831,-0.01371595449745655,0.7146090269088745,0.2067408263683319,0.05970611050724983,0.7675909399986267,0.2563994228839874,-0.007552783936262131,0.7566471099853516,0.21783031523227692,0.08527744561433792,0.8523182272911072,0.1476859450340271,-0.017360728234052658,0.8440189957618713,0.09851253777742386
neg,0.03653834015130997,-0.6124244928359985,-0.24754787981510162,0.045523665845394135,-0.6518537998199463,-0.2380245327949524,0.04600287601351738,-0.6523237228393555,-0.23748831450939178,0.045682393014431,-0.6527702212333679,-0.23773102462291718,0.013064405880868435,-0.6504024267196655,-0.23695136606693268,0.013357595540583134,-0.651164174079895,-0.2379780262708664,0.013126770965754986,-0.652421772480011,-0.23706839978694916,0.09170909225940704,-0.6555570960044861,-0.12875409424304962,-0.05799342691898346,-0.6522696614265442,-0.1376582384109497,0.0559319406747818,-0.5948302149772644,-0.20522481203079224,0.01217598095536232,-0.5906487107276917,-0.20677997171878815,0.17710214853286743,-0.475719153881073,-0.046531401574611664,-0.1489129364490509,-0.48110947012901306,-0.06442045420408249,0.20715518295764923,-0.2608833312988281,-0.13164947926998138,-0.20378662645816803,-0.25357934832572937,-0.1431058794260025,0.16254347562789917,-0.3729085624217987,-0.3116569519042969,-0.11181505769491196,-0.34214693307876587,-0.34113001823425293,0.1339845359325409,-0.39274662733078003,-0.3358080983161926,-0.07164312899112701,-0.3521258234977722,-0.3726760745048523,0.14364731311798096,-0.4200180172920227,-0.33651575446128845,-0.07612724602222443,-0.3963547945022583,-0.36306607723236084,0.15835581719875336,-0.39021366834640503,-0.31041696667671204,-0.0983603373169899,-0.36420127749443054,-0.3408662974834442,0.11360866576433182,0.0016068555414676666,0.012805812992155552,-0.11366811394691467,-0.0023905206471681595,-0.011962419375777245,0.06069587916135788,0.420805424451828,0.030533958226442337,-0.06962473690509796,0.3982134759426117,0.027643874287605286,0.05762501060962677,0.7230395078659058,0.24736842513084412,-0.0117720365524292,0.7114145159721375,0.20517686009407043,0.062200699001550674,0.7649439573287964,0.2613447606563568,-0.006069120019674301,0.7533670663833618,0.21620211005210876,0.09087306261062622,0.8479262590408325,0.15212547779083252,-0.016411680728197098,0.8380870223045349,0.0939004048705101
neg,0.03796360641717911,-0.6197488903999329,-0.2512950003147125,0.04627249389886856,-0.6591836810112,-0.24092021584510803,0.04675932228565216,-0.6596298217773438,-0.24037614464759827,0.046432629227638245,-0.6600854992866516,-0.24061976373195648,0.013606383465230465,-0.6577164530754089,-0.24056082963943481,0.013905026949942112,-0.6584543585777283,-0.24159358441829681,0.01368650421500206,-0.6597089767456055,-0.24066391587257385,0.09095661342144012,-0.6608762145042419,-0.12953567504882812,-0.0598403736948967,-0.6574556231498718,-0.14158353209495544,0.05686469376087189,-0.6012083888053894,-0.2083725482225418,0.012834947556257248,-0.5970055460929871,-0.2107994705438614,0.17523349821567535,-0.4775332808494568,-0.04634680226445198,-0.15053142607212067,-0.4837326407432556,-0.07068920135498047,0.2026987373828888,-0.2633305490016937,-0.1303953379392624,-0.20767426490783691,-0.2591920793056488,-0.15551242232322693,0.16488996148109436,-0.3761008083820343,-0.31163761019706726,-0.1160147413611412,-0.35037171840667725,-0.3525978624820709,0.13791431486606598,-0.3954988718032837,-0.336793452501297,-0.07598287612199783,-0.36066651344299316,-0.38435256481170654,0.14840015769004822,-0.42269083857536316,-0.3375294506549835,-0.08036301285028458,-0.40488800406455994,-0.37466657161712646,0.1612977236509323,-0.39341679215431213,-0.3107926547527313,-0.10260269045829773,-0.37232211232185364,-0.35239511728286743,0.11373045295476913,0.002043386921286583,0.013314364477992058,-0.11377876996994019,-0.0028299838304519653,-0.012511847540736198,0.05786309018731117,0.42254582047462463,0.037845127284526825,-0.07709499448537827,0.3973376452922821,0.03429095819592476,0.049337949603796005,0.723936915397644,0.25755447149276733,-0.019252773374319077,0.7090452909469604,0.2138839066028595,0.05301109701395035,0.7658901214599609,0.27152353525161743,-0.01363525539636612,0.7508478164672852,0.22502948343753815,0.07909567654132843,0.8523038029670715,0.1610148549079895,-0.024911463260650635,0.8355397582054138,0.1038789376616478
neg,0.04297935962677002,-0.6220436096191406,-0.26414963603019714,0.05105651170015335,-0.6610851287841797,-0.25285494327545166,0.051549676805734634,-0.6615696549415588,-0.2523055970668793,0.051231250166893005,-0.6620079874992371,-0.2525920569896698,0.018442876636981964,-0.6599523425102234,-0.25350722670555115,0.01873357966542244,-0.6606584191322327,-0.2545590102672577,0.018506143242120743,-0.6619237065315247,-0.2536594867706299,0.09306006133556366,-0.6599324941635132,-0.13946326076984406,-0.05819324404001236,-0.6572176814079285,-0.1565052568912506,0.06050192937254906,-0.6024314761161804,-0.22052626311779022,0.016306404024362564,-0.5984706282615662,-0.22446367144584656,0.1768629401922226,-0.47380271553993225,-0.05765385925769806,-0.15245404839515686,-0.48003140091896057,-0.08850201964378357,0.20512214303016663,-0.2575608789920807,-0.15054571628570557,-0.20399434864521027,-0.25001436471939087,-0.1789306402206421,0.16590875387191772,-0.3754655718803406,-0.34242162108421326,-0.11319813877344131,-0.34116026759147644,-0.38151127099990845,0.13828881084918976,-0.39642053842544556,-0.3692263662815094,-0.07402575761079788,-0.3526889681816101,-0.414226233959198,0.14967355132102966,-0.42585936188697815,-0.36934956908226013,-0.07841195911169052,-0.3975585699081421,-0.40485960245132446,0.1622631996870041,-0.3940560817718506,-0.3419252932071686,-0.10017861425876617,-0.36369338631629944,-0.38155245780944824,0.11299595236778259,0.001067986013367772,0.015182945877313614,-0.11300895363092422,-0.0018837498500943184,-0.014390000142157078,0.056410908699035645,0.42011940479278564,0.04908011481165886,-0.0700402706861496,0.3989473283290863,0.03886651620268822,0.05157366394996643,0.7173828482627869,0.265936017036438,-0.01930302008986473,0.7105666995048523,0.2207534909248352,0.056676216423511505,0.7589348554611206,0.27965134382247925,-0.014111552387475967,0.7524193525314331,0.23210445046424866,0.0908726155757904,0.8399741649627686,0.1746140867471695,-0.017887689173221588,0.8367443084716797,0.11548475176095963
neg,0.04431096464395523,-0.6284458041191101,-0.25395551323890686,0.052361875772476196,-0.6672360301017761,-0.24187268316745758,0.05286632478237152,-0.6677325963973999,-0.2413337230682373,0.05253901332616806,-0.6681613326072693,-0.24163201451301575,0.019827477633953094,-0.6660590171813965,-0.24267277121543884,0.02012397162616253,-0.666743278503418,-0.24370571970939636,0.019901499152183533,-0.6680188179016113,-0.24283337593078613,0.0936814472079277,-0.6643140316009521,-0.12879016995429993,-0.05705532059073448,-0.6616085171699524,-0.14622832834720612,0.06159144639968872,-0.6081439852714539,-0.21098312735557556,0.01756649650633335,-0.6041407585144043,-0.21504861116409302,0.17647577822208405,-0.47496479749679565,-0.05095707252621651,-0.15258696675300598,-0.4810100197792053,-0.07955925166606903,0.20156267285346985,-0.2581561207771301,-0.14165432751178741,-0.20316337049007416,-0.2491324096918106,-0.1684216409921646,0.16306185722351074,-0.3752686083316803,-0.3311174511909485,-0.10960104316473007,-0.34045764803886414,-0.3709632456302643,0.13579656183719635,-0.395761638879776,-0.357498437166214,-0.06976736336946487,-0.3518301844596863,-0.40355321764945984,0.1476198434829712,-0.42494437098503113,-0.35790255665779114,-0.07409568876028061,-0.3969230055809021,-0.3943226635456085,0.15983064472675323,-0.39362454414367676,-0.3305968940258026,-0.0963331088423729,-0.3631039559841156,-0.37104639410972595,0.11370979249477386,0.0010572231840342283,0.013919563964009285,-0.11371801793575287,-0.0018786273431032896,-0.013080029748380184,0.05448900908231735,0.42063108086586,0.04249657690525055,-0.07253793627023697,0.397815078496933,0.03904258832335472,0.05092301964759827,0.7169530391693115,0.26213619112968445,-0.018415415659546852,0.7064448595046997,0.22398695349693298,0.055527374148368835,0.7583558559417725,0.2761152386665344,-0.012620769441127777,0.7480176091194153,0.235651895403862,0.08284913748502731,0.8426448702812195,0.1678626835346222,-0.01602449081838131,0.8340486288070679,0.11823109537363052
neg,0.05018005520105362,-0.6245941519737244,-0.25589847564697266,0.05843580886721611,-0.6636525392532349,-0.24376529455184937,0.05893367901444435,-0.6641328930854797,-0.24323515594005585,0.05862295255064964,-0.6645756959915161,-0.24351182579994202,0.025954589247703552,-0.6627609133720398,-0.24537664651870728,0.026269245892763138,-0.6634621620178223,-0.24642233550548553,0.026050489395856857,-0.664729118347168,-0.2455819994211197,0.09703077375888824,-0.6620869636535645,-0.1291833519935608,-0.05330050736665726,-0.6605047583580017,-0.1504983752965927,0.06609330326318741,-0.604736328125,-0.21233098208904266,0.02218051254749298,-0.6010977029800415,-0.21745529770851135,0.17743758857250214,-0.47375231981277466,-0.048733875155448914,-0.1511620581150055,-0.48183849453926086,-0.0829530581831932,0.20424388349056244,-0.25781506299972534,-0.1376951038837433,-0.2000558227300644,-0.2492886185646057,-0.17296767234802246,0.16706304252147675,-0.37231871485710144,-0.3299676477909088,-0.10564441978931427,-0.33822837471961975,-0.3778296709060669,0.14036616683006287,-0.3924022614955902,-0.35729333758354187,-0.06563544273376465,-0.34942612051963806,-0.41082218289375305,0.15208055078983307,-0.42234909534454346,-0.3584071695804596,-0.07023393362760544,-0.39423003792762756,-0.4016353487968445,0.16367654502391815,-0.3908765912055969,-0.32975175976753235,-0.09247124940156937,-0.36054760217666626,-0.3779493570327759,0.1131642535328865,0.0006630616262555122,0.016744490712881088,-0.11318483203649521,-0.001486192224547267,-0.01589164510369301,0.05513540655374527,0.4215722382068634,0.04146560654044151,-0.06942164152860641,0.3984493017196655,0.02860117517411709,0.055473268032073975,0.7209141254425049,0.2533755302429199,-0.017251353710889816,0.7089349031448364,0.20785000920295715,0.06070458143949509,0.7626495361328125,0.26641854643821716,-0.011499447748064995,0.7507075667381287,0.21855328977108002,0.090201236307621,0.8438100218772888,0.15626482665538788,-0.00898488238453865,0.8351863622665405,0.09799736738204956
